Time,Label,Data,ReplyTime(ms)
40.78541605,RX,12* 12,
40.7903444,TX,00*,2.68245
40.99042833,RX,12* 12,
40.99535778,TX,00*,2.68355
41.1954406,RX,12* 12,
41.20037115,TX,00*,2.68465
41.40045288,RX,12* 12,
41.40537803,TX,00*,2.67925
41.50545918,RX,08* 08,
41.61046548,RX,12* 12,
41.6153906,TX,00*,2.679225
41.81547775,RX,12* 12,
41.82040398,TX,00*,2.680325
42.02049003,RX,12* 12,
42.02542385,TX,00*,2.687925
42.2255023,RX,12* 12,
42.23044373,TX,00*,2.695525
42.43051458,RX,12* 12,
42.4354376,TX,00*,2.677125
42.63552688,RX,30* 30,
42.66052835,RX,12* 12,
42.66547958,TX,00*,2.7053
42.84553945,RX,12* 12,
42.85047008,TX,00*,2.684725
43.05055173,RX,12* 12,
43.05547695,TX,00*,2.679325
43.255564,RX,12* 12,
43.2604968,TX,00*,2.6869
43.46057628,RX,12* 12,
43.46549718,TX,00*,2.675
43.66558858,RX,12* 12,
43.67051705,TX,00*,2.682575
43.87060085,RX,12* 12,
43.87554343,TX,00*,2.696675
44.0757173,RX,08* 08,
44.10061463,RX,12* 12,
44.10553338,TX,00*,2.67285
44.2856257,RX,12* 12,
44.29055638,TX,00*,2.684775
44.49074215,RX,12* 12,
44.49566728,TX,00*,2.679225
44.69575443,RX,12* 12,
44.70068065,TX,00*,2.680325
44.90076673,RX,12* 12,
44.9056875,TX,00*,2.674875
45.105779,RX,12* 12,
45.11070088,TX,00*,2.675975
45.21078528,RX,30* 30,
45.31579158,RX,12* 12,
45.32071348,TX,00*,2.676
45.52080385,RX,12* 12,
45.52573985,TX,00*,2.6901
45.72581613,RX,12* 12,
45.73074023,TX,00*,2.6782
45.9308284,RX,12* 12,
45.93575358,TX,00*,2.679275
46.1358407,RX,12* 12,
46.14076695,TX,00*,2.68035
46.34085298,RX,12* 12,
46.34577383,TX,00*,2.67495
46.54586525,RX,12* 12,
46.5507937,TX,00*,2.68255
46.65087153,RX,08* 08,
46.75587785,RX,12* 12,
46.76079978,TX,00*,2.67605
46.9608901,RX,12* 12,
46.96581315,TX,00*,2.67715
47.16590238,RX,12* 12,
47.17083953,TX,00*,2.69125
47.37091465,RX,12* 12,
47.37583988,TX,00*,2.6793
47.57592695,RX,12* 12,
47.58086625,TX,00*,2.6934
47.78093923,RX,30* 30,
47.80594073,RX,12* 12,
47.8108497,TX,00*,2.663075
47.9909518,RX,12* 12,
47.9959247,TX,00*,2.727
48.19596408,RX,12* 12,
48.20088608,TX,00*,2.6761
48.40097635,RX,12* 12,
48.40589945,TX,00*,2.6772
