Time,Label,Data,ReplyTime(ms)
63.468547100,RX,12* 12,
63.473307500,TX,00*,2.514500
63.573554000,RX,12* 12,
63.578296700,TX,00*,2.496800
63.678561000,RX,12* 12,
63.683311900,TX,00*,2.505000
63.783567900,RX,12* 12,
63.788346500,TX,00*,2.532700
63.888574800,RX,12* 12,
63.893348700,TX,00*,2.528000
63.993581800,RX,12* 12,
63.998324900,TX,00*,2.497200
64.098588700,RX,12* 12,
64.103366100,TX,00*,2.531500
64.203595700,RX,12* 12,
64.208355200,TX,00*,2.513600
64.308602600,RX,12* 12,
64.313357400,TX,00*,2.508900
64.413609500,RX,12* 12,
64.418353000,TX,00*,2.497500
64.518616500,RX,08* 08,
64.543618100,RX,12* 12,
64.548364100,TX,00*,2.500100
64.628623800,RX,12* 12,
64.633363100,TX,00*,2.493400
64.733630700,RX,12* 12,
64.738703300,TX,00*,2.826700
64.838637600,RX,12* 12,
64.843497400,TX,00*,2.613800
64.943644600,RX,12* 12,
64.948740100,TX,00*,2.849600
65.048651500,RX,12* 12,
65.053404300,TX,00*,2.506900
65.153658500,RX,12* 12,
65.158595000,TX,00*,2.690600
65.258769600,RX,12* 12,
65.263623100,TX,00*,2.607600
65.363776500,RX,12* 12,
65.368696800,TX,00*,2.674400
65.468783500,RX,12* 12,
65.473751000,TX,00*,2.721600
65.573790400,RX,30* 30,
65.598687900,RX,12* 12,
65.603495500,TX,00*,2.561700
65.683797700,RX,12* 12,
65.688566000,TX,00*,2.522400
65.788804600,RX,12* 12,
65.793659200,TX,00*,2.608700
65.893811600,RX,12* 12,
65.898661300,TX,00*,2.603800
65.998818500,RX,12* 12,
66.003637500,TX,00*,2.573100
66.103825500,RX,12* 12,
66.108626700,TX,00*,2.555300
66.208832400,RX,12* 12,
66.213726400,TX,00*,2.648100
66.313839300,RX,12* 12,
66.318637500,TX,00*,2.552300
66.418846300,RX,12* 12,
66.423652700,TX,00*,2.560500
66.523853200,RX,12* 12,
66.528713400,TX,00*,2.614300
66.628860200,RX,12* 12,
66.633670000,TX,00*,2.563900
66.733867100,RX,12* 12,
66.738698200,TX,00*,2.585200
66.838874000,RX,12* 12,
66.843641900,TX,00*,2.521900
66.943881000,RX,12* 12,
66.948774100,TX,00*,2.647200
67.048887900,RX,08* 08,
67.073889600,RX,12* 12,
67.078707100,TX,00*,2.571600
67.158895200,RX,12* 12,
67.163745100,TX,00*,2.604000
67.263902100,RX,12* 12,
67.268786200,TX,00*,2.638100
67.368909100,RX,12* 12,
67.373677900,TX,00*,2.522900
67.473916000,RX,12* 12,
67.478725600,TX,00*,2.563700
67.578923000,RX,12* 12,
67.583857800,TX,00*,2.688900
67.683929900,RX,12* 12,
67.688788500,TX,00*,2.612700
67.788936900,RX,12* 12,
67.793751600,TX,00*,2.568800
67.893943800,RX,12* 12,
67.898701800,TX,00*,2.512100
67.998950700,RX,12* 12,
68.003807900,TX,00*,2.611300
68.103957700,RX,30* 30,
68.128959300,RX,12* 12,
68.133741000,TX,00*,2.535800
68.213965000,RX,12* 12,
68.218733500,TX,00*,2.522600
68.318971900,RX,12* 12,
68.323787600,TX,00*,2.569800
68.423978800,RX,12* 12,
68.428744300,TX,00*,2.519600
68.528985800,RX,12* 12,
68.533727000,TX,00*,2.495300
68.633992700,RX,12* 12,
68.638761700,TX,00*,2.523100
68.738999700,RX,12* 12,
68.743770300,TX,00*,2.524700
68.844006600,RX,12* 12,
68.848889600,TX,00*,2.637100
68.949013500,RX,12* 12,
68.953807200,TX,00*,2.547700
69.054020500,RX,12* 12,
69.058932900,TX,00*,2.666500
69.159027400,RX,12* 12,
69.163850600,TX,00*,2.577300
69.264034400,RX,12* 12,
69.268859200,TX,00*,2.578900
69.369041300,RX,12* 12,
69.373932900,TX,00*,2.645700
69.474048300,RX,12* 12,
69.478909100,TX,00*,2.614900
69.579055200,RX,08* 08,
69.604056900,RX,12* 12,
69.608946100,TX,00*,2.643300
69.689062500,RX,12* 12,
69.693899600,TX,00*,2.591200
69.794069400,RX,12* 12,
69.798882300,TX,00*,2.567000
69.899076400,RX,12* 12,
69.903851900,TX,00*,2.529600
70.004083300,RX,12* 12,
70.008821700,TX,00*,2.492500
70.109090200,RX,12* 12,
70.113862800,TX,00*,2.526600
70.214097200,RX,12* 12,
70.218845500,TX,00*,2.502400
70.319104100,RX,12* 12,
70.323847600,TX,00*,2.497600
70.424111100,RX,12* 12,
70.428992800,TX,00*,2.635800
70.529118000,RX,12* 12,
70.533936500,TX,00*,2.572600
70.634229100,RX,30* 30,
70.659126600,RX,12* 12,
70.664090600,TX,00*,2.718100
