Time,Label,Data,ReplyTime(ms)
73.847004800,TX,00*,2.658100
73.927106400,RX,12* 12,
73.932101900,TX,00*,2.749600
74.032113400,RX,12* 12,
74.037039900,TX,00*,2.680600
74.137120300,RX,12* 12,
74.142029800,TX,00*,2.663600
74.242127300,RX,12* 12,
74.247045800,TX,00*,2.672600
74.347134200,RX,12* 12,
74.352042200,TX,00*,2.662100
74.452141100,RX,12* 12,
74.457045200,TX,00*,2.658200
74.557148100,RX,12* 12,
74.562425200,TX,00*,3.031200
74.662155000,RX,12* 12,
74.667070600,TX,00*,2.669700
74.767161900,RX,12* 12,
74.772392100,TX,00*,2.984200
74.872168900,RX,30* 30,
74.897170500,RX,12* 12,
74.902059600,TX,00*,2.643200
74.982176200,RX,12* 12,
74.987078700,TX,00*,2.656600
75.087183100,RX,12* 12,
75.092088100,TX,00*,2.659100
75.192190000,RX,12* 12,
75.197091100,TX,00*,2.655200
75.297197000,RX,12* 12,
75.302100500,TX,00*,2.657600
75.402203900,RX,12* 12,
75.407110000,TX,00*,2.660200
75.507210800,RX,12* 12,
75.512216900,TX,00*,2.760100
75.612217800,RX,12* 12,
75.617128900,TX,00*,2.665200
75.717224700,RX,12* 12,
75.722736400,TX,00*,3.265800
75.822231700,RX,12* 12,
75.827128300,TX,00*,2.650700
75.927238600,RX,12* 12,
75.932144200,TX,00*,2.659700
76.032245500,RX,12* 12,
76.037140700,TX,00*,2.649300
76.137252500,RX,12* 12,
76.142169600,TX,00*,2.671200
76.242259400,RX,12* 12,
76.247166100,TX,00*,2.660800
76.347266400,RX,08* 08,
76.372268000,RX,12* 12,
76.377165100,TX,00*,2.651200
76.457273600,RX,12* 12,
76.462190700,TX,00*,2.671200
76.562280600,RX,12* 12,
76.567219600,TX,00*,2.693100
76.667287500,RX,12* 12,
76.672203100,TX,00*,2.669700
76.772294400,RX,12* 12,
76.777297100,TX,00*,2.756700
76.877301400,RX,12* 12,
76.882209000,TX,00*,2.661700
76.982308300,RX,12* 12,
76.987211900,TX,00*,2.657700
77.087315300,RX,12* 12,
77.092221400,TX,00*,2.660200
77.192322200,RX,12* 12,
77.197250300,TX,00*,2.682200
77.297433300,RX,12* 12,
77.302337800,TX,00*,2.658600
77.402336100,RX,30* 30,
77.427337700,RX,12* 12,
77.432252300,TX,00*,2.668700
77.512343400,RX,12* 12,
77.517245400,TX,00*,2.656100
77.617350300,RX,12* 12,
77.622267900,TX,00*,2.671700
77.722357200,RX,12* 12,
77.727277300,TX,00*,2.674200
77.827364200,RX,12* 12,
77.832267300,TX,00*,2.657200
77.932371100,RX,12* 12,
77.937361200,TX,00*,2.744200
78.037378100,RX,12* 12,
78.042279700,TX,00*,2.655700
78.142385000,RX,12* 12,
78.147289100,TX,00*,2.658200
78.247391900,RX,12* 12,
78.252298600,TX,00*,2.660800
78.352398900,RX,12* 12,
78.357301500,TX,00*,2.656700
78.457405800,RX,12* 12,
78.462311000,TX,00*,2.659300
78.562412800,RX,12* 12,
78.567333400,TX,00*,2.674700
78.667419700,RX,12* 12,
78.672316900,TX,00*,2.651300
78.772426600,RX,12* 12,
78.777339300,TX,00*,2.666800
78.877537700,RX,08* 08,
78.902435200,RX,12* 12,
78.907325300,TX,00*,2.644200
78.987545000,RX,12* 12,
78.992480900,TX,00*,2.690000
79.092552000,RX,12* 12,
79.097464400,TX,00*,2.666500
79.197558900,RX,12* 12,
79.202454300,TX,00*,2.649500
79.302565800,RX,12* 12,
79.307470300,TX,00*,2.658600
79.407572800,RX,12* 12,
79.412479700,TX,00*,2.661000
79.512579700,RX,12* 12,
79.517482700,TX,00*,2.657100
79.617586700,RX,12* 12,
79.622635200,TX,00*,2.802600
79.722593600,RX,12* 12,
79.727488600,TX,00*,2.649100
79.827600500,RX,12* 12,
79.832504500,TX,00*,2.658100
79.932607500,RX,30* 30,
79.957609100,RX,12* 12,
79.962510100,TX,00*,2.655100
80.042614700,RX,12* 12,
80.047542100,TX,00*,2.681500
80.147621700,RX,12* 12,
80.152538600,TX,00*,2.671000
80.252628600,RX,12* 12,
80.257548100,TX,00*,2.673600
80.357635600,RX,12* 12,
80.362713500,TX,00*,2.832000
80.462642500,RX,12* 12,
80.467547500,TX,00*,2.659100
80.567649400,RX,12* 12,
80.572550400,TX,00*,2.655100
80.672656400,RX,12* 12,
80.677559800,TX,00*,2.657500
80.777663300,RX,12* 12,
80.782588800,TX,00*,2.679600
80.882670300,RX,12* 12,
80.887585200,TX,00*,2.669000
80.987677200,RX,12* 12,
80.992614200,TX,00*,2.691100
81.092684100,RX,12* 12,
81.097695200,TX,00*,2.765200
81.197691100,RX,12* 12,
81.202607100,TX,00*,2.670100
81.302698000,RX,12* 12,
81.307610100,TX,00*,2.666200
81.407705000,RX,08* 08,
81.432706600,RX,12* 12,
81.437615600,TX,00*,2.663100
81.517712200,RX,12* 12,
81.522615200,TX,00*,2.657100
81.622719200,RX,12* 12,
81.627722100,TX,00*,2.757000
81.727726100,RX,12* 12,
81.732627500,TX,00*,2.655500
81.832733000,RX,12* 12,
81.837637000,TX,00*,2.658000
81.937740000,RX,12* 12,
81.942653000,TX,00*,2.667100
82.042746900,RX,12* 12,
82.047655900,TX,00*,2.663100
82.147753900,RX,12* 12,
82.152658900,TX,00*,2.659100
82.252760800,RX,12* 12,
82.257733300,TX,00*,2.726600
82.357767700,RX,12* 12,
82.362671300,TX,00*,2.657700
82.462774700,RX,30* 30,
82.487776300,RX,12* 12,
82.492663800,TX,00*,2.641600
82.572782000,RX,12* 12,
82.577689400,TX,00*,2.661500
82.677788900,RX,12* 12,
82.682692300,TX,00*,2.657500
82.782795800,RX,12* 12,
82.787701800,TX,00*,2.660100
82.887802800,RX,12* 12,
82.892750200,TX,00*,2.701500
82.992809700,RX,12* 12,
82.997727100,TX,00*,2.671500
83.097816600,RX,12* 12,
83.102723600,TX,00*,2.661000
83.202823600,RX,12* 12,
83.207733100,TX,00*,2.663600
83.307830500,RX,12* 12,
83.312736000,TX,00*,2.659600
83.412837500,RX,12* 12,
83.417804000,TX,00*,2.720600
83.517844400,RX,12* 12,
83.522748400,TX,00*,2.658100
83.622851300,RX,12* 12,
83.627757900,TX,00*,2.660600
83.727858300,RX,12* 12,
83.732760800,TX,00*,2.656600
83.832865200,RX,12* 12,
83.837783200,TX,00*,2.672100
83.937872200,RX,08* 08,
83.962873800,RX,12* 12,
83.967749800,TX,00*,2.630100
84.047879400,RX,12* 12,
84.052781900,TX,00*,2.656600
84.152886400,RX,12* 12,
84.157791300,TX,00*,2.659000
84.257893300,RX,12* 12,
84.263333800,TX,00*,3.194600
84.362900200,RX,12* 12,
84.367829700,TX,00*,2.683500
84.467907200,RX,12* 12,
84.472813200,TX,00*,2.660100
84.572914100,RX,12* 12,
84.577816100,TX,00*,2.656100
84.677921100,RX,12* 12,
84.682825600,TX,00*,2.658600
84.783032200,RX,12* 12,
84.787965000,TX,00*,2.686900
84.888039100,RX,12* 12,
84.892935500,TX,00*,2.650500
84.993046100,RX,30* 30,
85.017943500,RX,12* 12,
85.022837000,TX,00*,2.647600
85.103053300,RX,12* 12,
85.107966600,TX,00*,2.667400
85.208060300,RX,12* 12,
85.212963000,TX,00*,2.656800
85.313067200,RX,12* 12,
85.317985500,TX,00*,2.672400
85.418074100,RX,12* 12,
85.422975400,TX,00*,2.655400
85.523081100,RX,12* 12,
85.527978400,TX,00*,2.651400
85.628088000,RX,12* 12,
85.632987800,TX,00*,2.653900
85.733095000,RX,12* 12,
85.737997300,TX,00*,2.656400
85.838101900,RX,12* 12,
85.843000200,TX,00*,2.652400
85.943108800,RX,12* 12,
85.948048700,TX,00*,2.694000
86.048115800,RX,12* 12,
86.053019100,TX,00*,2.657400
86.153122700,RX,12* 12,
86.158035100,TX,00*,2.666500
86.258129600,RX,12* 12,
86.263031500,TX,00*,2.655900
86.363136600,RX,12* 12,
86.368041000,TX,00*,2.658500
86.468143500,RX,08* 08,
86.493145200,RX,12* 12,
86.498027000,TX,00*,2.635900
86.578150800,RX,12* 12,
86.583046100,TX,00*,2.649400
86.683157700,RX,12* 12,
86.688055500,TX,00*,2.651900
86.788164700,RX,12* 12,
86.793071500,TX,00*,2.660900
86.893171600,RX,12* 12,
86.898067900,TX,00*,2.650400
86.998178500,RX,12* 12,
87.003077400,TX,00*,2.652900
87.103185500,RX,12* 12,
87.108080300,TX,00*,2.648900
87.208192400,RX,12* 12,
87.213174300,TX,00*,2.736000
87.313199400,RX,12* 12,
87.318105700,TX,00*,2.660400
87.418206300,RX,12* 12,
87.423108700,TX,00*,2.656500
87.523213200,RX,30* 30,
87.548214900,RX,12* 12,
87.553114200,TX,00*,2.653400
87.633220500,RX,12* 12,
87.638120300,TX,00*,2.653900
87.738227400,RX,12* 12,
87.743129700,TX,00*,2.656300
87.843234400,RX,12* 12,
87.848158700,TX,00*,2.678400
87.948241300,RX,12* 12,
87.953148600,TX,00*,2.661400
88.053248300,RX,12* 12,
88.058151600,TX,00*,2.657400
88.158255200,RX,12* 12,
88.163161000,TX,00*,2.659900
88.263262100,RX,12* 12,
88.268164000,TX,00*,2.655900
88.368269100,RX,12* 12,
88.373173400,TX,00*,2.658400
88.473276000,RX,12* 12,
88.478176400,TX,00*,2.654500
88.578283000,RX,12* 12,
88.583198800,TX,00*,2.669900
88.683289900,RX,12* 12,
88.688195300,TX,00*,2.659500
88.788296800,RX,12* 12,
88.793198200,TX,00*,2.655500
88.893303800,RX,12* 12,
88.898201200,TX,00*,2.651500
88.998310700,RX,08* 08,
89.023312400,RX,12* 12,
89.028206700,TX,00*,2.648400
89.108318000,RX,12* 12,
89.113219300,TX,00*,2.655400
89.213324900,RX,12* 12,
89.218228700,TX,00*,2.657900
89.318331900,RX,12* 12,
89.323238200,TX,00*,2.660400
89.423338800,RX,12* 12,
89.428241100,TX,00*,2.656400
89.528345700,RX,12* 12,
89.533250600,TX,00*,2.659000
89.633352700,RX,12* 12,
89.638253500,TX,00*,2.654900
89.738359600,RX,12* 12,
89.743432000,TX,00*,2.826500
89.843366500,RX,12* 12,
89.848285400,TX,00*,2.672900
89.948373500,RX,12* 12,
89.953275400,TX,00*,2.656000
90.053484600,RX,30* 30,
90.078382100,RX,12* 12,
90.083287400,TX,00*,2.659400
90.163387700,RX,12* 12,
90.168293500,TX,00*,2.659900
90.268394600,RX,12* 12,
90.273315900,TX,00*,2.675400
90.373401600,RX,12* 12,
90.378318900,TX,00*,2.671400
90.478512700,RX,12* 12,
90.483419300,TX,00*,2.660700
90.583519600,RX,12* 12,
90.588422300,TX,00*,2.656800
90.688526600,RX,12* 12,
90.693438200,TX,00*,2.665700
90.793533500,RX,12* 12,
90.798441200,TX,00*,2.661800
90.898540400,RX,12* 12,
90.903470100,TX,00*,2.683800
91.003547400,RX,12* 12,
91.008460100,TX,00*,2.666800
91.108554300,RX,12* 12,
91.113450000,TX,00*,2.649800
91.213561200,RX,12* 12,
91.218459500,TX,00*,2.652300
91.318568200,RX,12* 12,
91.323468900,TX,00*,2.654800
91.423575100,RX,12* 12,
91.428491400,TX,00*,2.670400
91.528582100,RX,08* 08,
91.553583700,RX,12* 12,
91.558529400,TX,00*,2.699800
91.638589300,RX,12* 12,
91.643503000,TX,00*,2.667800
91.743596300,RX,12* 12,
91.748518900,TX,00*,2.676700
91.848603200,RX,12* 12,
91.853508900,TX,00*,2.659800
91.953610100,RX,12* 12,
91.958622300,TX,00*,2.766200
92.058617100,RX,12* 12,
92.063521300,TX,00*,2.658300
92.163624000,RX,12* 12,
92.168595700,TX,00*,2.725800
92.268631000,RX,12* 12,
92.273533700,TX,00*,2.656800
92.373637900,RX,12* 12,
92.378549600,TX,05 00 00 00 01 06*,2.665800
92.385513700,RX,00,
92.483645200,RX,12* 12,
92.488558300,TX,00*,2.667200
92.588652100,RX,30* 30,
92.613653800,RX,12* 12,
92.618576800,TX,00*,2.677100
92.698659400,RX,12* 12,
92.703563400,TX,00*,2.658100
92.803666300,RX,12* 12,
92.808585800,TX,00*,2.673600
92.908673200,RX,12* 12,
92.913575800,TX,00*,2.656600
93.013680200,RX,12* 12,
93.018585200,TX,00*,2.659100
93.118687100,RX,12* 12,
93.123588200,TX,00*,2.655200
93.223694100,RX,12* 12,
93.228597600,TX,00*,2.657600
93.328701000,RX,12* 12,
93.333607100,TX,00*,2.660200
93.433707900,RX,12* 12,
93.438616500,TX,00*,2.662700
93.538714900,RX,12* 12,
93.543762500,TX,00*,2.801700
93.643721800,RX,12* 12,
93.648628900,TX,00*,2.661200
93.748728700,RX,12* 12,
93.753638400,TX,00*,2.663700
93.853735700,RX,12* 12,
93.858641300,TX,00*,2.659700
93.958742600,RX,12* 12,
93.963644300,TX,00*,2.655800
94.063749600,RX,08* 08,
94.088751200,RX,12* 12,
94.093649800,TX,00*,2.652700
94.173756800,RX,12* 12,
94.178974400,TX,00*,2.971700
94.278763800,RX,12* 12,
94.283658800,TX,00*,2.649100
94.383770700,RX,12* 12,
94.388681300,TX,00*,2.664700
94.488777600,RX,12* 12,
94.493684200,TX,00*,2.660700
94.593784600,RX,12* 12,
94.598908200,TX,00*,2.877700
94.698791500,RX,12* 12,
94.703696600,TX,00*,2.659200
94.803798400,RX,12* 12,
94.808764600,TX,00*,2.720200
94.908805400,RX,12* 12,
94.913709000,TX,00*,2.657700
95.013812300,RX,12* 12,
95.018718400,TX,00*,2.660200
95.118819300,RX,30* 30,
95.143820900,RX,12* 12,
95.148697900,TX,00*,2.631100
95.228826500,RX,12* 12,
95.233736500,TX,00*,2.664100
95.333833500,RX,12* 12,
95.338739500,TX,00*,2.660100
95.438840400,RX,12* 12,
95.443774900,TX,00*,2.688600
95.543847300,RX,12* 12,
95.548751900,TX,00*,2.658600
95.648854300,RX,12* 12,
95.653761300,TX,00*,2.661100
95.753861200,RX,12* 12,
95.758783800,TX,00*,2.676700
95.858868200,RX,12* 12,
95.863773700,TX,00*,2.659600
95.963875100,RX,12* 12,
95.968770200,TX,00*,2.649200
96.068882000,RX,12* 12,
96.074988800,TX,00*,3.860900
96.173889000,RX,12* 12,
96.178795600,TX,00*,2.660700
96.278895900,RX,12* 12,
96.283798500,TX,00*,2.656700
96.384007000,RX,12* 12,
96.388925000,TX,00*,2.672100
96.489014000,RX,12* 12,
96.493914900,TX,00*,2.655000
96.594020900,RX,08* 08,
96.619022500,RX,12* 12,
96.623926900,TX,00*,2.658500
96.704028200,RX,12* 12,
96.708952500,TX,00*,2.678400
96.809035100,RX,12* 12,
96.814111500,TX,00*,2.830500
96.914042000,RX,12* 12,
96.918945400,TX,00*,2.657500
97.019049000,RX,12* 12,
97.023954900,TX,00*,2.660000
97.124055900,RX,12* 12,
97.128957800,TX,00*,2.656000
97.229062800,RX,12* 12,
97.233973800,TX,00*,2.665100
97.334069800,RX,12* 12,
97.338976700,TX,00*,2.661000
97.439076700,RX,12* 12,
97.444038200,TX,00*,2.715600
97.544083700,RX,12* 12,
97.548989100,TX,00*,2.659500
97.649090600,RX,30* 30,
97.674092200,RX,12* 12,
97.678975100,TX,00*,2.637000
97.759097900,RX,12* 12,
97.764007200,TX,00*,2.663400
97.864104800,RX,12* 12,
97.869010100,TX,00*,2.659400
97.969111700,RX,12* 12,
97.974013100,TX,00*,2.655500
98.074118700,RX,12* 12,
98.079068000,TX,00*,2.703400
98.179125600,RX,12* 12,
98.184032000,TX,00*,2.660500
98.284132500,RX,12* 12,
98.289034900,TX,00*,2.656400
98.389139500,RX,12* 12,
98.394044400,TX,00*,2.659000
98.494146400,RX,12* 12,
98.499060300,TX,00*,2.668000
98.599153400,RX,12* 12,
98.604056800,TX,00*,2.657500
98.704160300,RX,12* 12,
98.709124700,TX,00*,2.718500
98.809167200,RX,12* 12,
98.814069200,TX,00*,2.656100
99.114187400,RX,08* 08,
99.139189000,RX,13* 02 00 a0 b5,
99.147553600,TX,00*,2.680900
99.424207900,RX,13* 04 17,
99.430259400,TX,00*,2.659700
99.529214800,RX,12* 12,
99.534118200,TX,00*,2.657500
99.634221700,RX,12* 12,
99.639127600,TX,00*,2.660000
99.739228700,RX,12* 12,
99.744130500,TX,00*,2.655900
99.844235600,RX,12* 12,
99.849140000,TX,00*,2.658500
99.949242600,RX,12* 12,
99.954351000,TX,00*,2.862500
