Time,Label,Data,ReplyTime(ms)
88.735029600,TX,00*,2.592000
88.835198600,RX,12* 12,
88.839947200,TX,00*,2.502700
88.940205500,RX,12* 12,
88.945105400,TX,00*,2.654000
89.045212400,RX,12* 12,
89.050003500,TX,00*,2.545200
89.150219300,RX,12* 12,
89.155064100,TX,00*,2.598900
89.255226200,RX,12* 12,
89.260228700,TX,00*,2.756500
89.360233200,RX,12* 12,
89.365120300,TX,00*,2.641200
89.465240100,RX,08* 08,
89.490241700,RX,12* 12,
89.495066300,TX,00*,2.578700
89.575247300,RX,12* 12,
89.579993700,TX,00*,2.500500
89.680254200,RX,12* 12,
89.685047900,TX,00*,2.547800
89.785261100,RX,12* 12,
89.790037000,TX,00*,2.530000
89.890268000,RX,12* 12,
89.895006600,TX,00*,2.492600
89.995275000,RX,12* 12,
90.000015200,TX,00*,2.494300
90.100281900,RX,12* 12,
90.105023800,TX,00*,2.496000
90.205288800,RX,12* 12,
90.210032500,TX,00*,2.497800
90.310295700,RX,12* 12,
90.315047600,TX,00*,2.506000
90.415302600,RX,30* 30,
90.440304300,RX,12* 12,
90.445078100,TX,00*,2.527900
90.525309800,RX,12* 12,
90.530083500,TX,00*,2.527700
90.630316800,RX,12* 12,
90.635092100,TX,00*,2.529400
90.735323700,RX,12* 12,
90.740107200,TX,00*,2.537600
90.840330600,RX,12* 12,
90.845070400,TX,00*,2.493900
90.945337500,RX,12* 12,
90.950079000,TX,00*,2.495600
91.050344400,RX,12* 12,
91.055094100,TX,00*,2.503800
91.155351300,RX,12* 12,
91.160096200,TX,00*,2.499000
91.260358200,RX,12* 12,
91.265104800,TX,00*,2.500700
91.365365100,RX,12* 12,
91.370100500,TX,00*,2.489400
91.470372100,RX,12* 12,
91.475122100,TX,00*,2.504100
91.575379000,RX,12* 12,
91.580124200,TX,00*,2.499300
91.680385900,RX,12* 12,
91.685126300,TX,00*,2.494500
91.785497000,RX,12* 12,
91.790271500,TX,00*,2.528600
91.890503900,RX,12* 12,
91.895351600,TX,00*,2.601800
91.995510800,RX,08* 08,
92.020408300,RX,12* 12,
92.025148100,TX,00*,2.493900
92.105518000,RX,12* 12,
92.110264000,TX,00*,2.500100
92.210525000,RX,12* 12,
92.215259700,TX,00*,2.488800
92.315531900,RX,12* 12,
92.320287800,TX,00*,2.510000
92.420538800,RX,12* 12,
92.425354900,TX,00*,2.570200
92.525545700,RX,12* 12,
92.530318100,TX,00*,2.526500
92.630552600,RX,12* 12,
92.635300700,TX,00*,2.502200
92.735559500,RX,12* 12,
92.740328800,TX,00*,2.523400
92.840566400,RX,12* 12,
92.845350400,TX,00*,2.538100
92.945573300,RX,30* 30,
92.970575000,RX,12* 12,
92.975315900,TX,00*,2.495000
93.055580600,RX,12* 12,
93.060353900,TX,00*,2.527400
93.160587500,RX,12* 12,
93.165329900,TX,00*,2.496500
93.265594400,RX,12* 12,
93.270338600,TX,00*,2.498300
93.370601300,RX,12* 12,
93.375340700,TX,00*,2.493500
93.475608200,RX,12* 12,
93.480362300,TX,00*,2.508200
93.580615100,RX,12* 12,
93.585364500,TX,00*,2.503400
93.685622100,RX,12* 12,
93.690366600,TX,00*,2.498600
93.790629000,RX,12* 12,
93.795407700,TX,00*,2.532800
