Time[s], 通道 0, 通道 1
62.4388425, 0, 1
62.4390498, 1, 1
62.4393634, 0, 1
62.4394665, 1, 1
62.4399885, 0, 1
62.4401957, 1, 1
62.4405093, 0, 1
62.4406124, 1, 1
62.4411343, 0, 1
62.4413416, 1, 1
62.4416552, 0, 1
62.4417583, 1, 1
62.4422803, 0, 1
62.4424875, 1, 1
62.4428012, 0, 1
62.4429042, 1, 1
62.4434262, 0, 1
62.4436334, 1, 1
62.4439470, 0, 1
62.4440501, 1, 1
62.4445720, 0, 1
62.4447793, 1, 1
62.4450930, 0, 1
62.4451960, 1, 1
62.4457180, 0, 1
62.4459252, 1, 1
62.4462389, 0, 1
62.4463419, 1, 1
62.4473847, 0, 1
62.4474878, 1, 1
62.4485307, 0, 1
62.4486338, 1, 1
62.4490516, 0, 1
62.4494671, 1, 1
62.4496766, 0, 1
62.4525165, 0, 0
62.4534605, 0, 1
62.4534606, 0, 0
62.4534607, 0, 1
62.5131172, 1, 1
62.5133266, 0, 1
62.5134297, 1, 1
62.5136391, 0, 1
62.5137422, 1, 1
62.5140558, 0, 1
62.5142631, 1, 1
62.5144725, 0, 1
62.5145756, 1, 1
62.5147850, 0, 1
62.5148881, 1, 1
62.5153058, 0, 1
62.5181108, 0, 0
62.5182226, 0, 1
62.5182227, 0, 0
62.5182229, 0, 1
62.5183187, 0, 0
62.5185348, 0, 1
62.5185350, 0, 0
62.5185351, 0, 1
62.5186308, 0, 0
62.5191587, 0, 1
62.5191588, 0, 0
62.5191590, 0, 1
62.5192549, 0, 0
62.5193669, 0, 1
62.5193671, 0, 0
62.5193672, 0, 1
62.5195669, 0, 0
62.5199908, 0, 1
62.5199909, 0, 0
62.5199911, 0, 1
62.5200870, 0, 0
62.5203030, 0, 1
62.5203990, 0, 0
62.5205110, 0, 1
62.5205111, 0, 0
62.5205112, 0, 1
62.5207111, 0, 0
62.5211351, 0, 1
62.5211352, 0, 0
62.5211354, 0, 1
62.5212311, 0, 0
62.5214470, 0, 1
62.5214472, 0, 0
62.5214473, 0, 1
62.5215432, 0, 0
62.5217592, 0, 1
62.5217594, 0, 0
62.5217595, 0, 1
62.5219592, 0, 0
62.5220712, 0, 1
62.5220713, 0, 0
62.5220714, 0, 1
62.5221672, 0, 0
62.5222794, 0, 1
62.5223753, 0, 0
62.5225914, 0, 1
62.5225915, 0, 0
62.5225916, 0, 1
62.5226873, 0, 0
62.5232155, 0, 1
62.5234154, 0, 0
62.5237354, 0, 1
62.5237355, 0, 0
62.5237356, 0, 1
62.5238315, 0, 0
62.5239436, 0, 1
62.5240395, 0, 0
62.5243595, 0, 1
62.5243596, 0, 0
62.5243598, 0, 1
62.5245596, 0, 0
62.5248797, 0, 1
62.5248798, 0, 0
62.5248799, 0, 1
62.5249756, 0, 0
62.5250877, 0, 1
62.5250878, 0, 0
62.5250879, 0, 1
62.5253918, 0, 0
62.5255038, 0, 1
62.5257038, 0, 0
62.5260237, 0, 1
62.5260238, 0, 0
62.5260240, 0, 1
62.5261198, 0, 0
62.5262317, 0, 1
62.5262318, 0, 0
62.5262319, 0, 1
62.5262321, 0, 0
62.5262322, 0, 1
62.5265359, 0, 0
62.5266479, 0, 1
62.5266480, 0, 0
62.5266481, 0, 1
62.5268479, 0, 0
62.5271680, 0, 1
62.5271682, 0, 0
62.5271683, 0, 1
62.5272640, 0, 0
62.5276879, 0, 1
62.5276880, 0, 0
62.5276882, 0, 1
62.5279921, 0, 0
62.5283121, 0, 1
62.5283122, 0, 0
62.5283123, 0, 1
62.5284081, 0, 0
62.5285200, 0, 1
62.5285201, 0, 0
62.5285203, 0, 1
62.5286162, 0, 0
62.5287282, 0, 1
62.5287284, 0, 0
62.5287285, 0, 1
62.5288242, 0, 0
62.5289362, 0, 1
62.5289363, 0, 0
62.5289364, 0, 1
62.5291363, 0, 0
62.5294564, 0, 1
62.5294565, 0, 0
62.5294566, 0, 1
62.5295523, 0, 0
62.5296643, 0, 1
62.5296644, 0, 0
62.5296646, 0, 1
62.5297603, 0, 0
62.5298723, 0, 1
62.5298724, 0, 0
62.5298725, 0, 1
62.5299683, 0, 0
62.5300805, 0, 1
62.5302804, 0, 0
62.5306004, 0, 1
62.5306005, 0, 0
62.5306006, 0, 1
62.5306964, 0, 0
62.5312245, 0, 1
62.5312247, 0, 0
62.5312248, 0, 1
62.5314246, 0, 0
62.5317447, 0, 1
62.5317448, 0, 0
62.5317449, 0, 1
62.5318406, 0, 0
62.5328887, 0, 1
62.5328888, 0, 0
62.5328890, 0, 1
62.5329848, 0, 0
62.5340330, 0, 1
62.5341290, 0, 0
62.5351771, 0, 1
62.5351772, 0, 0
62.5351773, 0, 1
62.5352731, 0, 0
62.5363211, 0, 1
62.5363212, 0, 0
62.5363214, 0, 1
62.5363215, 0, 0
62.5363216, 0, 1
62.5364173, 0, 0
62.5365293, 0, 1
62.5366253, 0, 0
62.5368413, 0, 1
62.5368414, 0, 0
62.5368415, 0, 1
62.5369374, 0, 0
62.5371532, 0, 1
62.5371533, 0, 0
62.5371534, 0, 1
62.5371536, 0, 0
62.5371537, 0, 1
62.5372494, 0, 0
62.5374654, 0, 1
62.5374655, 0, 0
62.5374656, 0, 1
62.5375614, 0, 0
62.5376734, 0, 1
62.5376735, 0, 0
62.5376736, 0, 1
62.5377695, 0, 0
62.5378813, 0, 1
62.5378814, 0, 0
62.5378816, 0, 1
62.5378817, 0, 0
62.5378818, 0, 1
62.5380815, 0, 0
62.5382975, 0, 1
62.5382976, 0, 0
62.5382977, 0, 1
62.5383935, 0, 0
62.5386097, 0, 1
62.5387056, 0, 0
62.5388176, 0, 1
62.5388178, 0, 0
62.5388179, 0, 1
62.5390176, 0, 0
62.5392336, 0, 1
62.5392337, 0, 0
62.5392338, 0, 1
62.5394337, 0, 0
62.5397537, 0, 1
62.5397539, 0, 0
62.5397540, 0, 1
62.5398497, 0, 0
62.5403779, 0, 1
62.5403780, 0, 0
62.5403781, 0, 1
62.5405779, 0, 0
62.5408978, 0, 1
62.5408979, 0, 0
62.5408980, 0, 1
62.5409939, 0, 0
62.5420421, 0, 1
62.5420422, 0, 0
62.5420423, 0, 1
62.5421381, 0, 0
62.5431861, 0, 1
62.5431862, 0, 0
62.5431864, 0, 1
62.5432823, 0, 0
62.5443304, 0, 1
62.5443305, 0, 0
62.5443306, 0, 1
62.5444264, 0, 0
62.5454747, 0, 1
62.5455706, 0, 0
62.5466187, 0, 1
62.5466189, 0, 0
62.5466190, 0, 1
62.5467147, 0, 0
62.5477628, 0, 1
62.5477629, 0, 0
62.5477630, 0, 1
62.5478589, 0, 0
62.5489071, 0, 1
62.5489072, 0, 0
62.5489073, 0, 1
62.5490030, 0, 0
62.5500511, 0, 1
62.5500512, 0, 0
62.5500514, 0, 1
62.5501473, 0, 0
62.5502593, 0, 1
62.5502595, 0, 0
62.5502596, 0, 1
62.5504593, 0, 0
62.5507792, 0, 1
62.5507793, 0, 0
62.5507795, 0, 1
62.5508753, 0, 0
62.5511954, 0, 1
62.5512914, 0, 0
62.5517153, 0, 1
62.5517154, 0, 0
62.5517156, 0, 1
62.5517157, 0, 0
62.5517158, 0, 1
62.5518115, 0, 0
62.5523397, 0, 1
62.5524356, 0, 0
62.5534837, 0, 1
62.5534839, 0, 0
62.5534840, 0, 1
62.5535797, 0, 0
62.5546278, 0, 1
62.5546279, 0, 0
62.5546280, 0, 1
62.5547239, 0, 0
62.5557721, 0, 1
62.5557722, 0, 0
62.5557723, 0, 1
62.5558680, 0, 0
62.5559800, 0, 1
62.5559802, 0, 0
62.5559803, 0, 1
62.5562842, 0, 0
62.5565002, 0, 1
62.5565961, 0, 0
62.5569161, 0, 1
62.5569162, 0, 0
62.5569164, 0, 1
62.5570122, 0, 0
62.5571241, 0, 1
62.5571242, 0, 0
62.5571243, 0, 1
62.5571245, 0, 0
62.5571246, 0, 1
62.5572202, 0, 0
62.5575403, 0, 1
62.5575404, 0, 0
62.5575405, 0, 1
62.5576363, 0, 0
62.5577482, 0, 1
62.5577483, 0, 0
62.5577485, 0, 1
62.5582243, 1, 1
62.5592672, 0, 1
62.6181241, 1, 1
62.6183335, 0, 1
62.6184366, 1, 1
62.6186460, 0, 1
62.6187491, 1, 1
62.6190627, 0, 1
62.6192700, 1, 1
62.6194794, 0, 1
62.6195825, 1, 1
62.6197919, 0, 1
62.6198950, 1, 1
62.6203128, 0, 1
62.6230422, 0, 0
62.6239863, 0, 1
62.7231309, 1, 1
62.7234446, 0, 1
62.7235476, 1, 1
62.7236529, 0, 1
62.7237560, 1, 1
62.7240696, 0, 1
62.7242769, 1, 1
62.7243821, 0, 1
62.7244852, 1, 1
62.7253197, 0, 1
62.7254228, 1, 1
62.7255280, 0, 1
62.7256311, 1, 1
62.7257363, 0, 1
62.7258395, 1, 1
62.7259448, 0, 1
62.7260478, 1, 1
62.7264656, 0, 1
62.7292283, 0, 0
62.7301723, 0, 1
62.7301725, 0, 0
62.7301726, 0, 1
62.8281378, 1, 1
62.8283473, 0, 1
62.8284504, 1, 1
62.8286598, 0, 1
62.8287629, 1, 1
62.8290765, 0, 1
62.8292838, 1, 1
62.8294932, 0, 1
62.8295963, 1, 1
62.8298057, 0, 1
62.8299088, 1, 1
62.8303267, 0, 1
62.8331130, 0, 0
62.8340571, 0, 1
63.0332555, 1, 1
63.0334649, 0, 1
63.0335680, 1, 1
63.0337775, 0, 1
63.0338805, 1, 1
63.0341941, 0, 1
63.0344014, 1, 1
63.0346108, 0, 1
63.0347139, 1, 1
63.0349233, 0, 1
63.0350264, 1, 1
63.0354443, 0, 1
63.0399985, 0, 0
63.0409426, 0, 1
63.2382689, 1, 1
63.2384784, 0, 1
63.2385815, 1, 1
63.2387909, 0, 1
63.2388940, 1, 1
63.2392077, 0, 1
63.2394149, 1, 1
63.2396243, 0, 1
63.2397274, 1, 1
63.2399369, 0, 1
63.2400399, 1, 1
63.2404577, 0, 1
63.2432173, 0, 0
63.2441614, 0, 1
63.2441615, 0, 0
63.2441616, 0, 1
63.4432824, 1, 1
63.4434918, 0, 1
63.4435949, 1, 1
63.4438043, 0, 1
63.4439075, 1, 1
63.4442211, 0, 1
63.4444283, 1, 1
63.4446378, 0, 1
63.4447408, 1, 1
63.4449503, 0, 1
63.4450534, 1, 1
63.4454711, 0, 1
63.4481914, 0, 0
63.4491354, 0, 1
63.4491355, 0, 0
63.4491356, 0, 1
63.6482959, 1, 1
63.6485053, 0, 1
63.6486084, 1, 1
63.6488179, 0, 1
63.6489209, 1, 1
63.6492345, 0, 1
63.6494418, 1, 1
63.6496512, 0, 1
63.6497543, 1, 1
63.6499637, 0, 1
63.6500668, 1, 1
63.6504846, 0, 1
63.6532111, 0, 0
63.6541550, 0, 1
63.6541551, 0, 0
63.6541552, 0, 1
63.7533028, 1, 1
63.7537206, 0, 1
63.7538236, 1, 1
63.7542414, 0, 1
63.7544487, 1, 1
63.7548664, 0, 1
63.7549696, 1, 1
63.7554916, 0, 1
63.8583097, 1, 1
63.8585191, 0, 1
63.8586222, 1, 1
63.8588316, 0, 1
63.8589347, 1, 1
63.8592483, 0, 1
63.8594556, 1, 1
63.8596650, 0, 1
63.8597681, 1, 1
63.8599775, 0, 1
63.8600806, 1, 1
63.8604985, 0, 1
63.8632364, 0, 0
63.8641803, 0, 1
63.8641804, 0, 0
63.8641806, 0, 1
64.0633231, 1, 1
64.0635325, 0, 1
64.0636357, 1, 1
64.0638452, 0, 1
64.0639482, 1, 1
64.0642618, 0, 1
64.0644690, 1, 1
64.0646785, 0, 1
64.0647816, 1, 1
64.0649910, 0, 1
64.0650941, 1, 1
64.0655119, 0, 1
64.0682235, 0, 0
64.0691673, 0, 1
64.0691674, 0, 0
64.0691676, 0, 1
64.2683366, 1, 1
64.2685461, 0, 1
64.2686491, 1, 1
64.2688586, 0, 1
64.2689616, 1, 1
64.2692753, 0, 1
64.2694825, 1, 1
64.2696919, 0, 1
64.2697950, 1, 1
64.2700044, 0, 1
64.2701076, 1, 1
64.2705253, 0, 1
64.2733601, 0, 0
64.2743041, 0, 1
64.2743042, 0, 0
64.2743043, 0, 1
64.4733501, 1, 1
64.4735595, 0, 1
64.4736626, 1, 1
64.4738720, 0, 1
64.4739751, 1, 1
64.4742888, 0, 1
64.4744960, 1, 1
64.4747054, 0, 1
64.4748085, 1, 1
64.4750180, 0, 1
64.4751210, 1, 1
64.4755388, 0, 1
64.4782887, 0, 0
64.4792327, 0, 1
64.4792328, 0, 0
64.4792329, 0, 1
64.6783635, 1, 1
64.6785730, 0, 1
64.6786760, 1, 1
64.6788855, 0, 1
64.6789886, 1, 1
64.6793022, 0, 1
64.6795094, 1, 1
64.6797189, 0, 1
64.6798220, 1, 1
64.6800314, 0, 1
64.6801345, 1, 1
64.6805522, 0, 1
64.6832888, 0, 0
64.6842329, 0, 1
64.6842330, 0, 0
64.6842331, 0, 1
64.7833704, 1, 1
64.7838924, 0, 1
64.7840996, 1, 1
64.7843091, 0, 1
64.7845163, 1, 1
64.7850382, 0, 1
64.7852455, 1, 1
64.7855592, 0, 1
64.8883773, 1, 1
64.8885867, 0, 1
64.8886898, 1, 1
64.8888993, 0, 1
64.8890024, 1, 1
64.8893159, 0, 1
64.8895232, 1, 1
64.8897326, 0, 1
64.8898357, 1, 1
64.8900452, 0, 1
64.8901483, 1, 1
64.8905661, 0, 1
64.8933011, 0, 0
64.8942451, 0, 1
64.8942452, 0, 0
64.8942454, 0, 1
65.0933908, 1, 1
65.0936002, 0, 1
65.0937033, 1, 1
65.0939128, 0, 1
65.0940158, 1, 1
65.0943294, 0, 1
65.0945367, 1, 1
65.0947461, 0, 1
65.0948492, 1, 1
65.0950586, 0, 1
65.0951617, 1, 1
65.0955796, 0, 1
65.0983207, 0, 0
65.0992648, 0, 1
65.0992649, 0, 0
65.0992650, 0, 1
65.2984042, 1, 1
65.2986136, 0, 1
65.2987168, 1, 1
65.2989262, 0, 1
65.2990293, 1, 1
65.2993429, 0, 1
65.2995501, 1, 1
65.2997596, 0, 1
65.2998627, 1, 1
65.3000721, 0, 1
65.3001752, 1, 1
65.3005930, 0, 1
65.3033469, 0, 0
65.3042909, 0, 1
65.3042910, 0, 0
65.3042911, 0, 1
65.5034177, 1, 1
65.5036271, 0, 1
65.5037302, 1, 1
65.5039396, 0, 1
65.5040427, 1, 1
65.5043563, 0, 1
65.5045636, 1, 1
65.5047730, 0, 1
65.5048761, 1, 1
65.5050856, 0, 1
65.5051886, 1, 1
65.5056065, 0, 1
65.5083860, 0, 0
65.5093299, 0, 1
65.5093300, 0, 0
65.5093302, 0, 1
65.7084312, 1, 1
65.7086406, 0, 1
65.7087437, 1, 1
65.7089531, 0, 1
65.7090562, 1, 1
65.7093698, 0, 1
65.7095771, 1, 1
65.7097865, 0, 1
65.7098896, 1, 1
65.7100990, 0, 1
65.7102021, 1, 1
65.7106199, 0, 1
65.7133796, 0, 0
65.7143235, 0, 1
65.7143236, 0, 0
65.7143237, 0, 1
65.9134446, 1, 1
65.9136541, 0, 1
65.9137571, 1, 1
65.9139666, 0, 1
65.9140697, 1, 1
65.9143833, 0, 1
65.9145905, 1, 1
65.9148000, 0, 1
65.9149030, 1, 1
65.9151125, 0, 1
65.9152156, 1, 1
65.9156333, 0, 1
65.9183667, 0, 0
65.9193106, 0, 1
65.9193107, 0, 0
65.9193108, 0, 1
66.1184581, 1, 1
66.1186675, 0, 1
66.1187706, 1, 1
66.1189800, 0, 1
66.1190831, 1, 1
66.1193968, 0, 1
66.1196040, 1, 1
66.1198135, 0, 1
66.1199165, 1, 1
66.1201260, 0, 1
66.1202290, 1, 1
66.1206468, 0, 1
66.1233864, 0, 0
66.1243303, 0, 1
66.1243304, 0, 0
66.1243305, 0, 1
66.3234715, 1, 1
66.3238893, 0, 1
66.3239924, 1, 1
66.3244102, 0, 1
66.3246174, 1, 1
66.3250353, 0, 1
66.3251383, 1, 1
66.3256603, 0, 1
66.3484732, 1, 1
66.3486826, 0, 1
66.3487857, 1, 1
66.3489951, 0, 1
66.3490982, 1, 1
66.3494118, 0, 1
66.3496191, 1, 1
66.3498285, 0, 1
66.3499316, 1, 1
66.3501410, 0, 1
66.3502441, 1, 1
66.3506620, 0, 1
66.3561714, 0, 0
66.3571155, 0, 1
66.5334853, 1, 1
66.5336948, 0, 1
66.5337978, 1, 1
66.5340073, 0, 1
66.5341104, 1, 1
66.5344240, 0, 1
66.5346312, 1, 1
66.5348407, 0, 1
66.5349438, 1, 1
66.5351532, 0, 1
66.5352563, 1, 1
66.5356740, 0, 1
66.5384247, 0, 0
66.5393687, 0, 1
66.5393689, 0, 0
66.5393690, 0, 1
66.7384988, 1, 1
66.7387083, 0, 1
66.7388113, 1, 1
66.7390208, 0, 1
66.7391238, 1, 1
66.7394374, 0, 1
66.7396447, 1, 1
66.7398541, 0, 1
66.7399572, 1, 1
66.7401666, 0, 1
66.7402697, 1, 1
66.7406875, 0, 1
66.7434249, 0, 0
66.7443688, 0, 1
66.7443689, 0, 0
66.7443690, 0, 1
66.9435122, 1, 1
66.9437217, 0, 1
66.9438248, 1, 1
66.9440342, 0, 1
66.9441373, 1, 1
66.9444509, 0, 1
66.9446582, 1, 1
66.9448676, 0, 1
66.9449707, 1, 1
66.9451801, 0, 1
66.9452832, 1, 1
66.9457010, 0, 1
66.9484510, 0, 0
66.9493950, 0, 1
66.9493951, 0, 0
66.9493952, 0, 1
67.1485257, 1, 1
67.1487352, 0, 1
67.1488382, 1, 1
67.1490477, 0, 1
67.1491507, 1, 1
67.1494644, 0, 1
67.1496716, 1, 1
67.1498811, 0, 1
67.1499841, 1, 1
67.1501936, 0, 1
67.1502967, 1, 1
67.1507144, 0, 1
67.1534771, 0, 0
67.1544212, 0, 1
67.3535392, 1, 1
67.3540612, 0, 1
67.3542684, 1, 1
67.3544778, 0, 1
67.3546851, 1, 1
67.3552070, 0, 1
67.3554143, 1, 1
67.3557279, 0, 1
67.3785408, 1, 1
67.3787502, 0, 1
67.3788533, 1, 1
67.3790627, 0, 1
67.3791658, 1, 1
67.3794794, 0, 1
67.3796867, 1, 1
67.3798962, 0, 1
67.3799992, 1, 1
67.3802087, 0, 1
67.3803117, 1, 1
67.3807295, 0, 1
67.3835578, 0, 0
67.3845017, 0, 1
67.3845018, 0, 0
67.3845019, 0, 1
67.5635529, 1, 1
67.5637624, 0, 1
67.5638655, 1, 1
67.5640750, 0, 1
67.5641780, 1, 1
67.5644916, 0, 1
67.5646989, 1, 1
67.5649083, 0, 1
67.5650114, 1, 1
67.5652208, 0, 1
67.5653239, 1, 1
67.5657417, 0, 1
67.5684895, 0, 0
67.5694336, 0, 1
67.5694338, 0, 0
67.5694339, 0, 1
67.7685664, 1, 1
67.7687758, 0, 1
67.7688789, 1, 1
67.7690883, 0, 1
67.7691914, 1, 1
67.7695051, 0, 1
67.7697123, 1, 1
67.7699218, 0, 1
67.7700248, 1, 1
67.7702343, 0, 1
67.7703374, 1, 1
67.7707551, 0, 1
67.7735287, 0, 0
67.7744725, 0, 1
67.7744726, 0, 0
67.7744728, 0, 1
67.9735799, 1, 1
67.9737894, 0, 1
67.9738924, 1, 1
67.9741019, 0, 1
67.9742049, 1, 1
67.9745185, 0, 1
67.9747258, 1, 1
67.9749352, 0, 1
67.9750383, 1, 1
67.9752477, 0, 1
67.9753508, 1, 1
67.9757686, 0, 1
67.9785092, 0, 0
67.9794532, 0, 1
67.9794534, 0, 0
67.9794535, 0, 1
68.1785933, 1, 1
68.1788028, 0, 1
68.1789058, 1, 1
68.1791153, 0, 1
68.1792184, 1, 1
68.1795320, 0, 1
68.1797392, 1, 1
68.1799487, 0, 1
68.1800517, 1, 1
68.1802612, 0, 1
68.1803643, 1, 1
68.1807820, 0, 1
68.1835159, 0, 0
68.1844598, 0, 1
68.1844600, 0, 0
68.1844601, 0, 1
68.3836068, 1, 1
68.3838162, 0, 1
68.3839193, 1, 1
68.3841288, 0, 1
68.3842318, 1, 1
68.3845454, 0, 1
68.3847527, 1, 1
68.3849621, 0, 1
68.3850652, 1, 1
68.3852746, 0, 1
68.3853777, 1, 1
68.3857955, 0, 1
68.3885355, 0, 0
68.3894794, 0, 1
68.3894795, 0, 0
68.3894796, 0, 1
68.5886202, 1, 1
68.5888297, 0, 1
68.5889328, 1, 1
68.5891422, 0, 1
68.5892453, 1, 1
68.5895589, 0, 1
68.5897661, 1, 1
68.5899756, 0, 1
68.5900787, 1, 1
68.5902882, 0, 1
68.5903912, 1, 1
68.5908089, 0, 1
68.5936266, 0, 0
68.5945708, 0, 1
68.7937379, 1, 1
68.7939473, 0, 1
68.7940504, 1, 1
68.7942598, 0, 1
68.7943629, 1, 1
68.7946765, 0, 1
68.7948838, 1, 1
68.7950933, 0, 1
68.7951963, 1, 1
68.7954058, 0, 1
68.7955088, 1, 1
68.7959266, 0, 1
68.7986592, 0, 0
68.7996033, 0, 1
68.7996034, 0, 0
68.7996035, 0, 1
68.8987448, 1, 1
68.8991626, 0, 1
68.8992656, 1, 1
68.8996834, 0, 1
68.8998907, 1, 1
68.9003084, 0, 1
68.9004115, 1, 1
68.9009335, 0, 1
69.0037516, 1, 1
69.0039611, 0, 1
69.0040642, 1, 1
69.0042736, 0, 1
69.0043767, 1, 1
69.0046903, 0, 1
69.0048976, 1, 1
69.0051071, 0, 1
69.0052101, 1, 1
69.0054196, 0, 1
69.0055226, 1, 1
69.0059404, 0, 1
69.0086716, 0, 0
69.0096154, 0, 1
69.0096155, 0, 0
69.0096157, 0, 1
69.2087651, 1, 1
69.2089745, 0, 1
69.2090776, 1, 1
69.2092870, 0, 1
69.2093901, 1, 1
69.2097038, 0, 1
69.2099110, 1, 1
69.2101205, 0, 1
69.2102235, 1, 1
69.2104330, 0, 1
69.2105361, 1, 1
69.2109538, 0, 1
69.2136976, 0, 0
69.2146417, 0, 1
69.2146418, 0, 0
69.2146419, 0, 1
69.4137786, 1, 1
69.4139880, 0, 1
69.4140911, 1, 1
69.4143006, 0, 1
69.4144036, 1, 1
69.4147172, 0, 1
69.4149245, 1, 1
69.4151339, 0, 1
69.4152370, 1, 1
69.4154464, 0, 1
69.4155495, 1, 1
69.4159673, 0, 1
69.4187172, 0, 0
69.4196613, 0, 1
69.4196614, 0, 0
69.4196615, 0, 1
69.6187920, 1, 1
69.6190015, 0, 1
69.6191045, 1, 1
69.6193140, 0, 1
69.6194171, 1, 1
69.6197307, 0, 1
69.6199379, 1, 1
69.6201473, 0, 1
69.6202505, 1, 1
69.6204599, 0, 1
69.6205630, 1, 1
69.6209808, 0, 1
69.6237369, 0, 0
69.6246808, 0, 1
69.6246809, 0, 0
69.6246811, 0, 1
69.8238055, 1, 1
69.8240149, 0, 1
69.8241180, 1, 1
69.8243274, 0, 1
69.8244305, 1, 1
69.8247441, 0, 1
69.8249514, 1, 1
69.8251609, 0, 1
69.8252639, 1, 1
69.8254734, 0, 1
69.8255764, 1, 1
69.8259942, 0, 1
69.8287370, 0, 0
69.8296810, 0, 1
69.8296811, 0, 0
69.8296812, 0, 1
69.9288124, 1, 1
69.9293343, 0, 1
69.9295416, 1, 1
69.9297510, 0, 1
69.9299583, 1, 1
69.9304802, 0, 1
69.9306875, 1, 1
69.9310012, 0, 1
70.0338193, 1, 1
70.0340287, 0, 1
70.0341318, 1, 1
70.0343413, 0, 1
70.0344443, 1, 1
70.0347580, 0, 1
70.0349652, 1, 1
70.0351746, 0, 1
70.0352777, 1, 1
70.0354871, 0, 1
70.0355902, 1, 1
70.0360080, 0, 1
70.0387428, 0, 0
70.0396867, 0, 1
70.0396868, 0, 0
70.0396870, 0, 1
70.2388327, 1, 1
70.2390422, 0, 1
70.2391452, 1, 1
70.2393547, 0, 1
70.2394578, 1, 1
70.2397714, 0, 1
70.2399786, 1, 1
70.2401881, 0, 1
70.2402912, 1, 1
70.2405006, 0, 1
70.2406037, 1, 1
70.2410214, 0, 1
70.2437819, 0, 0
70.2447260, 0, 1
70.2447261, 0, 0
70.2447262, 0, 1
70.4438462, 1, 1
70.4440556, 0, 1
70.4441587, 1, 1
70.4443681, 0, 1
70.4444712, 1, 1
70.4447848, 0, 1
70.4449921, 1, 1
70.4452016, 0, 1
70.4453046, 1, 1
70.4455141, 0, 1
70.4456171, 1, 1
70.4460349, 0, 1
70.4487625, 0, 0
70.4497065, 0, 1
70.4497066, 0, 0
70.4497067, 0, 1
70.6488596, 1, 1
70.6490691, 0, 1
70.6491722, 1, 1
70.6493816, 0, 1
70.6494847, 1, 1
70.6497983, 0, 1
70.6500055, 1, 1
70.6502150, 0, 1
70.6503181, 1, 1
70.6505275, 0, 1
70.6506306, 1, 1
70.6510483, 0, 1
70.6537626, 0, 0
70.6547067, 0, 1
70.8538731, 1, 1
70.8540825, 0, 1
70.8541856, 1, 1
70.8543950, 0, 1
70.8544981, 1, 1
70.8548117, 0, 1
70.8550190, 1, 1
70.8552284, 0, 1
70.8553315, 1, 1
70.8555410, 0, 1
70.8556440, 1, 1
70.8560619, 0, 1
70.8588213, 0, 0
70.8597651, 0, 1
70.8597652, 0, 0
70.8597654, 0, 1
71.0588866, 1, 1
71.0590960, 0, 1
71.0591991, 1, 1
71.0594085, 0, 1
71.0595116, 1, 1
71.0598252, 0, 1
71.0600325, 1, 1
71.0602419, 0, 1
71.0603450, 1, 1
71.0605544, 0, 1
71.0606575, 1, 1
71.0610753, 0, 1
71.0638214, 0, 0
71.0647653, 0, 1
71.0647655, 0, 0
71.0647656, 0, 1
71.2639000, 1, 1
71.2641094, 0, 1
71.2642125, 1, 1
71.2644220, 0, 1
71.2645250, 1, 1
71.2648386, 0, 1
71.2650459, 1, 1
71.2652553, 0, 1
71.2653584, 1, 1
71.2655679, 0, 1
71.2656710, 1, 1
71.2660888, 0, 1
71.2688150, 0, 0
71.2697591, 0, 1
71.4689135, 1, 1
71.4693313, 0, 1
71.4694343, 1, 1
71.4698521, 0, 1
71.4700594, 1, 1
71.4704772, 0, 1
71.4705802, 1, 1
71.4711022, 0, 1
71.4939151, 1, 1
71.4941245, 0, 1
71.4942276, 1, 1
71.4944370, 0, 1
71.4945401, 1, 1
71.4948538, 0, 1
71.4950610, 1, 1
71.4952705, 0, 1
71.4953735, 1, 1
71.4955830, 0, 1
71.4956861, 1, 1
71.4961038, 0, 1
71.4988046, 0, 0
71.4997487, 0, 1
71.6789272, 1, 1
71.6791367, 0, 1
71.6792398, 1, 1
71.6794492, 0, 1
71.6795523, 1, 1
71.6798659, 0, 1
71.6800732, 1, 1
71.6802826, 0, 1
71.6803857, 1, 1
71.6805952, 0, 1
71.6806982, 1, 1
71.6811159, 0, 1
71.6838534, 0, 0
71.6847974, 0, 1
71.8839407, 1, 1
71.8841501, 0, 1
71.8842532, 1, 1
71.8844627, 0, 1
71.8845657, 1, 1
71.8848794, 0, 1
71.8850866, 1, 1
71.8852961, 0, 1
71.8853991, 1, 1
71.8856086, 0, 1
71.8857117, 1, 1
71.8861294, 0, 1
71.8888730, 0, 0
71.8898168, 0, 1
71.8898169, 0, 0
71.8898171, 0, 1
71.8898172, 0, 0
71.8898173, 0, 1
72.0889542, 1, 1
72.0891636, 0, 1
72.0892667, 1, 1
72.0894761, 0, 1
72.0895792, 1, 1
72.0898928, 0, 1
72.0901001, 1, 1
72.0903096, 0, 1
72.0904126, 1, 1
72.0906221, 0, 1
72.0907251, 1, 1
72.0911429, 0, 1
72.0938731, 0, 0
72.0948170, 0, 1
72.0948171, 0, 0
72.0948173, 0, 1
72.2939676, 1, 1
72.2941771, 0, 1
72.2942801, 1, 1
72.2944896, 0, 1
72.2945927, 1, 1
72.2949063, 0, 1
72.2951135, 1, 1
72.2953230, 0, 1
72.2954260, 1, 1
72.2956355, 0, 1
72.2957386, 1, 1
72.2961563, 0, 1
72.2988927, 0, 0
72.2998367, 0, 1
